Problem ID,Problem Name,Status,Comment,Rating,Contest Name,Contest Date,Problem Link,Platform,Check,Contest Link,Last Edit
56E,Domino Principle,Check,,2200,Codeforces Beta Round #52 (Div. 2),"January 21, 2011",https://codeforces.com/contest/56/problem/E,Codeforces,No,https://codeforces.com/contest/56,"May 5, 2022 12:50 AM"
570D,Tree Requests,Check,,2200,Codeforces Round #316 (Div. 2),"August 13, 2015",https://codeforces.com/contest/570/problem/D,Codeforces,No,https://codeforces.com/contest/570,"May 4, 2022 11:16 PM"
575B,Bribes,Check,,2200,Bubble Cup 8 - Finals [Online Mirror],"September 6, 2015",https://codeforces.com/contest/575/problem/B,Codeforces,No,https://codeforces.com/contest/575,"May 5, 2022 10:21 PM"
575G,Run for beer,Check,,2200,Bubble Cup 8 - Finals [Online Mirror],"September 6, 2015",https://codeforces.com/contest/575/problem/G,Codeforces,No,https://codeforces.com/contest/575,"May 5, 2022 11:33 PM"
587C,Duff in the Army,Check,,2200,Codeforces Round #326 (Div. 1),"October 15, 2015",https://codeforces.com/contest/587/problem/C,Codeforces,No,https://codeforces.com/contest/587,"May 5, 2022 5:51 PM"
590C,Three States,Check,,2200,Codeforces Round #327 (Div. 1),"October 25, 2015",https://codeforces.com/contest/590/problem/C,Codeforces,No,https://codeforces.com/contest/590,"May 4, 2022 11:33 PM"
592D,Super M,Check,,2200,Codeforces Round #328 (Div. 2),"October 31, 2015",https://codeforces.com/contest/592/problem/D,Codeforces,No,https://codeforces.com/contest/592,"May 4, 2022 11:23 PM"
593C,Beautiful Function,Check,,2200,Codeforces Round #329 (Div. 2),"November 4, 2015",https://codeforces.com/contest/593/problem/C,Codeforces,No,https://codeforces.com/contest/593,"May 5, 2022 4:54 PM"
603C,Lieges of Legendre,Check,,2200,Codeforces Round #334 (Div. 1),"December 1, 2015",https://codeforces.com/contest/603/problem/C,Codeforces,No,https://codeforces.com/contest/603,"May 5, 2022 1:06 AM"
612E,Square Root of Permutation,Check,,2200,Educational Codeforces Round 4,"December 25, 2015",https://codeforces.com/contest/612/problem/E,Codeforces,No,https://codeforces.com/contest/612,"May 5, 2022 4:51 PM"
616E,Sum of Remainders,Check,,2200,Educational Codeforces Round 5,"January 11, 2016",https://codeforces.com/contest/616/problem/E,Codeforces,No,https://codeforces.com/contest/616,"May 5, 2022 8:19 PM"
617E,XOR and Favorite Number,Check,,2200,Codeforces Round #340 (Div. 2),"January 23, 2016",https://codeforces.com/contest/617/problem/E,Codeforces,No,https://codeforces.com/contest/617,"May 4, 2022 11:41 PM"
618D,Hamiltonian Spanning Tree,Check,,2200,Wunder Fund Round 2016 (Div. 1 + Div. 2 combined),"January 29, 2016",https://codeforces.com/contest/618/problem/D,Codeforces,No,https://codeforces.com/contest/618,"May 5, 2022 4:14 PM"
620D,Professor GukiZ and Two Arrays,Check,,2200,Educational Codeforces Round 6,"January 21, 2016",https://codeforces.com/contest/620/problem/D,Codeforces,No,https://codeforces.com/contest/620,"May 5, 2022 5:35 PM"
622E,Ants in Leaves,Check,,2200,Educational Codeforces Round 7,"February 10, 2016",https://codeforces.com/contest/622/problem/E,Codeforces,No,https://codeforces.com/contest/622,"May 5, 2022 11:07 PM"
627C,Package Delivery,Check,,2200,8VC Venture Cup 2016 - Final Round,"February 29, 2016",https://codeforces.com/contest/627/problem/C,Codeforces,No,https://codeforces.com/contest/627,"May 5, 2022 5:58 PM"
628D,Magic Numbers,Check,,2200,Educational Codeforces Round 8,"February 19, 2016",https://codeforces.com/contest/628/problem/D,Codeforces,No,https://codeforces.com/contest/628,"May 5, 2022 4:15 PM"
639C,Bear and Polynomials,Check,,2200,VK Cup 2016 - Round 1,"March 28, 2016",https://codeforces.com/contest/639/problem/C,Codeforces,No,https://codeforces.com/contest/639,"May 5, 2022 8:22 PM"
645E,Intellectual Inquiry,Check,,2200,CROC 2016 - Elimination Round,"March 18, 2016",https://codeforces.com/contest/645/problem/E,Codeforces,No,https://codeforces.com/contest/645,"May 5, 2022 4:17 PM"
64G,Path Canonization,,,2200,Unknown Language Round #1,"February 21, 2011",https://codeforces.com/contest/64/problem/G,Codeforces,No,https://codeforces.com/contest/64,"March 3, 2022 11:58 PM"
650C,Table Compression,Check,,2200,Codeforces Round #345 (Div. 1),"March 7, 2016",https://codeforces.com/contest/650/problem/C,Codeforces,No,https://codeforces.com/contest/650,"May 5, 2022 1:15 AM"
653D,Delivery Bears,Check,,2200,IndiaHacks 2016 - Online Edition (Div. 1 + Div. 2),"March 19, 2016",https://codeforces.com/contest/653/problem/D,Codeforces,No,https://codeforces.com/contest/653,"May 5, 2022 5:33 PM"
65D,Harry Potter and the Sorting Hat,Check,,2200,Codeforces Beta Round #60,"March 5, 2011",https://codeforces.com/contest/65/problem/D,Codeforces,No,https://codeforces.com/contest/65,"May 5, 2022 11:35 PM"
661G,Hungarian Notation,,,2200,VK Cup 2016 - Wild Card Round 1 (Unofficial Open Online Mirror),"April 10, 2016",https://codeforces.com/contest/661/problem/G,Codeforces,No,https://codeforces.com/contest/661,"March 3, 2022 11:59 PM"
662B,Graph Coloring,Check,,2200,"CROC 2016 - Final Round [Private, For Onsite Finalists Only]","April 15, 2016",https://codeforces.com/contest/662/problem/B,Codeforces,No,https://codeforces.com/contest/662,"May 5, 2022 11:36 PM"
678E,Another Sith Tournament,,,2200,Educational Codeforces Round 13,"June 13, 2016",https://codeforces.com/contest/678/problem/E,Codeforces,No,https://codeforces.com/contest/678,"March 3, 2022 11:59 PM"
679B,Bear and Tower of Cubes,Check,,2200,Codeforces Round #356 (Div. 1),"June 8, 2016",https://codeforces.com/contest/679/problem/B,Codeforces,No,https://codeforces.com/contest/679,"May 5, 2022 1:26 AM"
68C,Synchrophasotron,Check,,2200,Codeforces Beta Round #62,"March 18, 2011",https://codeforces.com/contest/68/problem/C,Codeforces,No,https://codeforces.com/contest/68,"May 6, 2022 12:30 AM"
690C3,Brain Network (hard),,,2200,"Helvetic Coding Contest 2016 online mirror (teams, unrated)","July 10, 2016",https://codeforces.com/contest/690/problem/C3,Codeforces,No,https://codeforces.com/contest/690,"March 3, 2022 11:58 PM"
691F,Couple Cover,Check,,2200,Educational Codeforces Round 14,"July 13, 2016",https://codeforces.com/contest/691/problem/F,Codeforces,No,https://codeforces.com/contest/691,"May 6, 2022 5:11 AM"
707D,"Persistent Bookcase ",Check,,2200,Codeforces Round #368 (Div. 2),"August 20, 2016",https://codeforces.com/contest/707/problem/D,Codeforces,No,https://codeforces.com/contest/707,"May 5, 2022 12:42 AM"
70C,Lucky Tickets,Check,,2200,Codeforces Beta Round #64,"March 26, 2011",https://codeforces.com/contest/70/problem/C,Codeforces,No,https://codeforces.com/contest/70,"May 5, 2022 5:36 PM"
712D,Memory and Scores,Check,,2200,Codeforces Round #370 (Div. 2),"September 10, 2016",https://codeforces.com/contest/712/problem/D,Codeforces,No,https://codeforces.com/contest/712,"May 5, 2022 12:58 AM"
713B,Searching Rectangles,Check,,2200,Codeforces Round #371 (Div. 1),"September 13, 2016",https://codeforces.com/contest/713/problem/B,Codeforces,No,https://codeforces.com/contest/713,"May 5, 2022 1:25 AM"
71D,Solitaire,Check,,2200,Codeforces Beta Round #65 (Div. 2),"March 29, 2011",https://codeforces.com/contest/71/problem/D,Codeforces,No,https://codeforces.com/contest/71,"May 5, 2022 8:26 PM"
71E,Nuclear Fusion,Check,,2200,Codeforces Beta Round #65 (Div. 2),"March 29, 2011",https://codeforces.com/contest/71/problem/E,Codeforces,No,https://codeforces.com/contest/71,"May 5, 2022 4:31 PM"
723E,One-Way Reform,Check,,2200,Codeforces Round #375 (Div. 2),"October 3, 2016",https://codeforces.com/contest/723/problem/E,Codeforces,No,https://codeforces.com/contest/723,"May 6, 2022 3:09 AM"
72B,INI-file,Check,,2200,Unknown Language Round #2,"March 20, 2011",https://codeforces.com/contest/72/problem/B,Codeforces,No,https://codeforces.com/contest/72,"May 5, 2022 8:27 PM"
730D,Running Over The Bridges,,,2200,"2016-2017 ACM-ICPC, NEERC, Southern Subregional Contest (Online Mirror, ACM-ICPC Rules, Teams Preferred)","October 23, 2016",https://codeforces.com/contest/730/problem/D,Codeforces,No,https://codeforces.com/contest/730,"March 3, 2022 11:58 PM"
730E,Award Ceremony,,,2200,"2016-2017 ACM-ICPC, NEERC, Southern Subregional Contest (Online Mirror, ACM-ICPC Rules, Teams Preferred)","October 23, 2016",https://codeforces.com/contest/730/problem/E,Codeforces,No,https://codeforces.com/contest/730,"March 3, 2022 11:58 PM"
731D,80-th Level Archeology,,,2200,Codeforces Round #376 (Div. 2),"October 16, 2016",https://codeforces.com/contest/731/problem/D,Codeforces,No,https://codeforces.com/contest/731,"March 3, 2022 11:59 PM"
731E,Funny Game,Check,,2200,Codeforces Round #376 (Div. 2),"October 16, 2016",https://codeforces.com/contest/731/problem/E,Codeforces,No,https://codeforces.com/contest/731,"May 6, 2022 3:09 AM"
733F,Drivers Dissatisfaction,Check,,2200,Codeforces Round #378 (Div. 2),"October 31, 2016",https://codeforces.com/contest/733/problem/F,Codeforces,No,https://codeforces.com/contest/733,"May 6, 2022 5:44 AM"
73D,FreeDiv,Check,,2200,Codeforces Beta Round #66,"April 10, 2011",https://codeforces.com/contest/73/problem/D,Codeforces,No,https://codeforces.com/contest/73,"May 5, 2022 11:09 PM"
743E,Vladik and cards,Check,,2200,Codeforces Round #384 (Div. 2),"December 14, 2016",https://codeforces.com/contest/743/problem/E,Codeforces,No,https://codeforces.com/contest/743,"May 5, 2022 12:58 AM"
746F,Music in Car,Check,,2200,Codeforces Round #386 (Div. 2),"December 18, 2016",https://codeforces.com/contest/746/problem/F,Codeforces,No,https://codeforces.com/contest/746,"May 6, 2022 5:45 AM"
754C,Vladik and chat,Check,,2200,Codeforces Round #390 (Div. 2),"January 6, 2017",https://codeforces.com/contest/754/problem/C,Codeforces,No,https://codeforces.com/contest/754,"May 5, 2022 3:21 PM"
756C,Nikita and stack,Check,,2200,8VC Venture Cup 2017 - Final Round,"January 23, 2017",https://codeforces.com/contest/756/problem/C,Codeforces,No,https://codeforces.com/contest/756,"May 6, 2022 3:10 AM"
757D,Felicity's Big Secret Revealed,Check,,2200,"Codecraft-17 and Codeforces Round #391 (Div. 1 + Div. 2, combined)","January 12, 2017",https://codeforces.com/contest/757/problem/D,Codeforces,No,https://codeforces.com/contest/757,"May 5, 2022 3:26 PM"
762E,Radio stations,Check,,2200,Educational Codeforces Round 17,"January 25, 2017",https://codeforces.com/contest/762/problem/E,Codeforces,No,https://codeforces.com/contest/762,"May 6, 2022 6:05 AM"
765E,Tree Folding,Check,,2200,Codeforces Round #397 by Kaspersky Lab and Barcelona Bootcamp (Div. 1 + Div. 2 combined),"February 14, 2017",https://codeforces.com/contest/765/problem/E,Codeforces,No,https://codeforces.com/contest/765,"May 5, 2022 3:30 PM"
768D,Jon and Orbs,Check,,2200,"Divide by Zero 2017 and Codeforces Round #399 (Div. 1 + Div. 2, combined)","February 20, 2017",https://codeforces.com/contest/768/problem/D,Codeforces,No,https://codeforces.com/contest/768,"May 5, 2022 3:25 PM"
76A,Gift,Check,,2200,All-Ukrainian School Olympiad in Informatics,"April 12, 2011",https://codeforces.com/contest/76/problem/A,Codeforces,No,https://codeforces.com/contest/76,"May 6, 2022 4:31 AM"
773C,Prairie Partition,Check,,2200,VK Cup 2017 - Round 3,"May 7, 2017",https://codeforces.com/contest/773/problem/C,Codeforces,No,https://codeforces.com/contest/773,"May 6, 2022 3:11 AM"
774H,Repairing Of String,,,2200,VK Cup 2017 - Wild Card Round 1,"April 5, 2017",https://codeforces.com/contest/774/problem/H,Codeforces,No,https://codeforces.com/contest/774,"March 3, 2022 11:58 PM"
785E,Anton and Permutation,Check,,2200,Codeforces Round #404 (Div. 2),"March 15, 2017",https://codeforces.com/contest/785/problem/E,Codeforces,No,https://codeforces.com/contest/785,"May 5, 2022 1:25 AM"
7D,Palindrome Degree,Check,,2200,Codeforces Beta Round #7,"April 1, 2010",https://codeforces.com/contest/7/problem/D,Codeforces,No,https://codeforces.com/contest/7,"May 6, 2022 4:51 AM"
802E,Marmots (medium),,,2200,"Helvetic Coding Contest 2017 online mirror (teams allowed, unrated)","May 28, 2017",https://codeforces.com/contest/802/problem/E,Codeforces,No,https://codeforces.com/contest/802,"March 3, 2022 11:59 PM"
802H,Fake News (medium),,,2200,"Helvetic Coding Contest 2017 online mirror (teams allowed, unrated)","May 28, 2017",https://codeforces.com/contest/802/problem/H,Codeforces,No,https://codeforces.com/contest/802,"March 3, 2022 11:58 PM"
804C,Ice cream coloring,Check,,2200,Codeforces Round #411 (Div. 1),"May 4, 2017",https://codeforces.com/contest/804/problem/C,Codeforces,No,https://codeforces.com/contest/804,"May 6, 2022 3:11 AM"
809B,Glad to see you!,Check,,2200,Codeforces Round #415 (Div. 1),"May 21, 2017",https://codeforces.com/contest/809/problem/B,Codeforces,No,https://codeforces.com/contest/809,"May 5, 2022 5:34 PM"
813E,Army Creation,Check,,2200,Educational Codeforces Round 22,"June 5, 2017",https://codeforces.com/contest/813/problem/E,Codeforces,No,https://codeforces.com/contest/813,"May 6, 2022 3:11 AM"
815B,Karen and Test,Check,,2200,Codeforces Round #419 (Div. 1),"June 17, 2017",https://codeforces.com/contest/815/problem/B,Codeforces,No,https://codeforces.com/contest/815,"May 5, 2022 4:50 PM"
819A,Mister B and Boring Game,Check,,2200,Codeforces Round #421 (Div. 1),"June 27, 2017",https://codeforces.com/contest/819/problem/A,Codeforces,No,https://codeforces.com/contest/819,"May 6, 2022 2:15 AM"
821D,Okabe and City,Check,,2200,Codeforces Round #420 (Div. 2),"June 25, 2017",https://codeforces.com/contest/821/problem/D,Codeforces,No,https://codeforces.com/contest/821,"May 5, 2022 3:26 PM"
833B,The Bakery,Check,,2200,Codeforces Round #426 (Div. 1),"July 30, 2017",https://codeforces.com/contest/833/problem/B,Codeforces,No,https://codeforces.com/contest/833,"May 5, 2022 4:08 PM"
839D,Winter is here,Check,,2200,Codeforces Round #428 (Div. 2),"August 12, 2017",https://codeforces.com/contest/839/problem/D,Codeforces,No,https://codeforces.com/contest/839,"May 5, 2022 3:26 PM"
847D,Dog Show,Check,,2200,"2017-2018 ACM-ICPC, NEERC, Southern Subregional Contest, qualification stage (Online Mirror, ACM-ICPC Rules, Teams Preferred)","September 18, 2017",https://codeforces.com/contest/847/problem/D,Codeforces,No,https://codeforces.com/contest/847,"May 6, 2022 6:05 AM"
850C,Arpa and a game with Mojtaba,,,2200,"Codeforces Round #432 (Div. 1, based on IndiaHacks Final Round 2017)","September 4, 2017",https://codeforces.com/contest/850/problem/C,Codeforces,No,https://codeforces.com/contest/850,"March 3, 2022 11:58 PM"
852F,Product transformation,,,2200,Bubble Cup X - Finals [Online Mirror],"September 3, 2017",https://codeforces.com/contest/852/problem/F,Codeforces,No,https://codeforces.com/contest/852,"March 3, 2022 11:58 PM"
855E,Salazar Slytherin's Locket,Check,,2200,"Manthan, Codefest 17","September 24, 2017",https://codeforces.com/contest/855/problem/E,Codeforces,No,https://codeforces.com/contest/855,"May 6, 2022 6:20 AM"
858E,Tests Renumeration,,,2200,Технокубок 2018 - Отборочный Раунд 1,"September 17, 2017",https://codeforces.com/contest/858/problem/E,Codeforces,No,https://codeforces.com/contest/858,"March 3, 2022 11:59 PM"
85C,Petya and Tree,Check,,2200,Yandex.Algorithm 2011: Round 1,"May 20, 2011",https://codeforces.com/contest/85/problem/C,Codeforces,No,https://codeforces.com/contest/85,"May 5, 2022 5:37 PM"
863F,Almost Permutation,Check,,2200,Educational Codeforces Round 29,"September 21, 2017",https://codeforces.com/contest/863/problem/F,Codeforces,No,https://codeforces.com/contest/863,"May 6, 2022 5:47 AM"
868D,Huge Strings,Check,,2200,Codeforces Round #438 by Sberbank and Barcelona Bootcamp (Div. 1 + Div. 2 combined),"October 5, 2017",https://codeforces.com/contest/868/problem/D,Codeforces,No,https://codeforces.com/contest/868,"May 5, 2022 3:26 PM"
86B,Tetris revisited,Check,,2200,Yandex.Algorithm 2011: Round 2,"May 22, 2011",https://codeforces.com/contest/86/problem/B,Codeforces,No,https://codeforces.com/contest/86,"May 5, 2022 4:55 PM"
86D,Powerful array,Check,,2200,Yandex.Algorithm 2011: Round 2,"May 22, 2011",https://codeforces.com/contest/86/problem/D,Codeforces,No,https://codeforces.com/contest/86,"May 5, 2022 5:46 PM"
875D,High Cry,Check,,2200,"Codeforces Round #441 (Div. 1, by Moscow Team Olympiad)","October 16, 2017",https://codeforces.com/contest/875/problem/D,Codeforces,No,https://codeforces.com/contest/875,"May 6, 2022 5:13 AM"
883A,Automatic Door,,,2200,"2017-2018 ACM-ICPC, NEERC, Southern Subregional Contest (Online Mirror, ACM-ICPC Rules, Teams Preferred)","October 21, 2017",https://codeforces.com/contest/883/problem/A,Codeforces,No,https://codeforces.com/contest/883,"March 3, 2022 11:58 PM"
894D,Ralph And His Tour in Binary Country,Check,,2200,Codeforces Round #447 (Div. 2),"November 19, 2017",https://codeforces.com/contest/894/problem/D,Codeforces,No,https://codeforces.com/contest/894,"May 5, 2022 3:27 PM"
901B,GCD of Polynomials,,,2200,Codeforces Round #453 (Div. 1),"December 19, 2017",https://codeforces.com/contest/901/problem/B,Codeforces,No,https://codeforces.com/contest/901,"March 3, 2022 11:58 PM"
903D,Almost Difference,,,2200,Educational Codeforces Round 34 (Rated for Div. 2),"December 12, 2017",https://codeforces.com/contest/903/problem/D,Codeforces,No,https://codeforces.com/contest/903,"March 3, 2022 11:58 PM"
903E,Swapping Characters,,,2200,Educational Codeforces Round 34 (Rated for Div. 2),"December 12, 2017",https://codeforces.com/contest/903/problem/E,Codeforces,No,https://codeforces.com/contest/903,"March 3, 2022 11:58 PM"
903F,Clear The Matrix,Check,,2200,Educational Codeforces Round 34 (Rated for Div. 2),"December 12, 2017",https://codeforces.com/contest/903/problem/F,Codeforces,No,https://codeforces.com/contest/903,"May 6, 2022 5:48 AM"
906B,Seating of Students,,,2200,"Codeforces Round #454 (Div. 1, based on Technocup 2018 Elimination Round 4)","December 23, 2017",https://codeforces.com/contest/906/problem/B,Codeforces,No,https://codeforces.com/contest/906,"March 3, 2022 11:58 PM"
908D,New Year and Arbitrary Arrangement,,,2200,Good Bye 2017,"December 29, 2017",https://codeforces.com/contest/908/problem/D,Codeforces,No,https://codeforces.com/contest/908,"March 3, 2022 11:58 PM"
915D,Almost Acyclic Graph,,,2200,Educational Codeforces Round 36 (Rated for Div. 2),"January 13, 2018",https://codeforces.com/contest/915/problem/D,Codeforces,No,https://codeforces.com/contest/915,"March 3, 2022 11:58 PM"
916D,Jamie and To-do List,Check,,2200,Codeforces Round #457 (Div. 2),"January 19, 2018",https://codeforces.com/contest/916/problem/D,Codeforces,No,https://codeforces.com/contest/916,"May 5, 2022 3:27 PM"
920G,List Of Integers,,,2200,Educational Codeforces Round 37 (Rated for Div. 2),"February 2, 2018",https://codeforces.com/contest/920/problem/G,Codeforces,No,https://codeforces.com/contest/920,"March 3, 2022 11:58 PM"
922E,Birds,Check,,2200,Codeforces Round #461 (Div. 2),"February 7, 2018",https://codeforces.com/contest/922/problem/E,Codeforces,No,https://codeforces.com/contest/922,"May 5, 2022 3:30 PM"
925C,Big Secret,,,2200,VK Cup 2018 - Round 3,"April 29, 2018",https://codeforces.com/contest/925/problem/C,Codeforces,No,https://codeforces.com/contest/925,"March 3, 2022 11:58 PM"
926H,Endless Roses Most Beautiful,,,2200,VK Cup 2018 - Wild-card Round 1,"March 17, 2018",https://codeforces.com/contest/926/problem/H,Codeforces,No,https://codeforces.com/contest/926,"March 3, 2022 11:58 PM"
932D,Tree,Check,,2200,"ICM Technex 2018 and Codeforces Round #463 (Div. 1 + Div. 2, combined)","February 15, 2018",https://codeforces.com/contest/932/problem/D,Codeforces,No,https://codeforces.com/contest/932,"May 5, 2022 3:26 PM"
946E,Largest Beautiful Number,,,2200,Educational Codeforces Round 39 (Rated for Div. 2),"March 6, 2018",https://codeforces.com/contest/946/problem/E,Codeforces,No,https://codeforces.com/contest/946,"March 3, 2022 11:58 PM"
952G,Puzzling Language,,,2200,April Fools Contest 2018,"April 1, 2018",https://codeforces.com/contest/952/problem/G,Codeforces,No,https://codeforces.com/contest/952,"March 3, 2022 11:58 PM"
954I,Yet Another String Matching Problem,,,2200,Educational Codeforces Round 40 (Rated for Div. 2),"March 22, 2018",https://codeforces.com/contest/954/problem/I,Codeforces,No,https://codeforces.com/contest/954,"March 3, 2022 11:58 PM"
958B2,Maximum Control (medium),,,2200,"Helvetic Coding Contest 2018 online mirror (teams allowed, unrated)","April 14, 2018",https://codeforces.com/contest/958/problem/B2,Codeforces,No,https://codeforces.com/contest/958,"March 3, 2022 11:58 PM"
958E2,Guard Duty (medium),,,2200,"Helvetic Coding Contest 2018 online mirror (teams allowed, unrated)","April 14, 2018",https://codeforces.com/contest/958/problem/E2,Codeforces,No,https://codeforces.com/contest/958,"March 3, 2022 11:58 PM"
962E,"Byteland, Berland and Disputed Cities",,,2200,Educational Codeforces Round 42 (Rated for Div. 2),"April 10, 2018",https://codeforces.com/contest/962/problem/E,Codeforces,No,https://codeforces.com/contest/962,"March 3, 2022 11:58 PM"
965E,Short Code,Check,,2200,"Codeforces Round #476 (Div. 2) [Thanks, Telegram!]","April 25, 2018",https://codeforces.com/contest/965/problem/E,Codeforces,No,https://codeforces.com/contest/965,"May 5, 2022 3:32 PM"
979D,Kuro and GCD and XOR and SUM,Check,,2200,Codeforces Round #482 (Div. 2),"May 14, 2018",https://codeforces.com/contest/979/problem/D,Codeforces,No,https://codeforces.com/contest/979,"May 5, 2022 3:26 PM"
97E,Leaders,Check,,2200,Yandex.Algorithm 2011: Finals,"July 15, 2011",https://codeforces.com/contest/97/problem/E,Codeforces,No,https://codeforces.com/contest/97,"May 5, 2022 11:39 PM"
980E,The Number Games,Check,,2200,Codeforces Round #480 (Div. 2),"May 8, 2018",https://codeforces.com/contest/980/problem/E,Codeforces,No,https://codeforces.com/contest/980,"May 5, 2022 3:30 PM"
981E,Addition on Segments,,,2200,Avito Code Challenge 2018,"May 27, 2018",https://codeforces.com/contest/981/problem/E,Codeforces,No,https://codeforces.com/contest/981,"March 3, 2022 11:58 PM"
98B,Help King,Check,,2200,Codeforces Beta Round #78 (Div. 1 Only),"July 22, 2011",https://codeforces.com/contest/98/problem/B,Codeforces,No,https://codeforces.com/contest/98,"May 5, 2022 2:22 PM"
1004D,Sonya and Matrix,Check,,2300,Codeforces Round #495 (Div. 2),"July 5, 2018",https://codeforces.com/contest/1004/problem/D,Codeforces,No,https://codeforces.com/contest/1004,"May 5, 2022 3:26 PM"
1009F,Dominant Indices,,,2300,Educational Codeforces Round 47 (Rated for Div. 2),"July 14, 2018",https://codeforces.com/contest/1009/problem/F,Codeforces,No,https://codeforces.com/contest/1009,"March 3, 2022 11:58 PM"
1015F,Bracket Substring,,,2300,Codeforces Round #501 (Div. 3),"July 31, 2018",https://codeforces.com/contest/1015/problem/F,Codeforces,No,https://codeforces.com/contest/1015,"March 3, 2022 11:58 PM"
101D,Castle,Check,,2300,Codeforces Beta Round #79 (Div. 1 Only),"August 3, 2011",https://codeforces.com/contest/101/problem/D,Codeforces,No,https://codeforces.com/contest/101,"May 5, 2022 2:30 PM"
1039A,Timetable,,,2300,"Codeforces Round #507 (Div. 1, based on Olympiad of Metropolises)","September 5, 2018",https://codeforces.com/contest/1039/problem/A,Codeforces,No,https://codeforces.com/contest/1039,"March 3, 2022 11:58 PM"
1042E,Vasya and Magic Matrix,Check,,2300,Codeforces Round #510 (Div. 2),"September 17, 2018",https://codeforces.com/contest/1042/problem/E,Codeforces,No,https://codeforces.com/contest/1042,"May 5, 2022 3:31 PM"
1045C,Hyperspace Highways,,,2300,"Bubble Cup 11 - Finals [Online Mirror, Div. 1]","September 22, 2018",https://codeforces.com/contest/1045/problem/C,Codeforces,No,https://codeforces.com/contest/1045,"March 3, 2022 11:58 PM"
1046I,Say Hello,,,2300,"Bubble Cup 11 - Finals [Online Mirror, Div. 2]","September 22, 2018",https://codeforces.com/contest/1046/problem/I,Codeforces,No,https://codeforces.com/contest/1046,"March 3, 2022 11:58 PM"
1062E,Company,Check,,2300,Codeforces Round #520 (Div. 2),"November 14, 2018",https://codeforces.com/contest/1062/problem/E,Codeforces,No,https://codeforces.com/contest/1062,"May 5, 2022 3:30 PM"
1065E,Side Transmutations,,,2300,Educational Codeforces Round 52 (Rated for Div. 2),"October 11, 2018",https://codeforces.com/contest/1065/problem/E,Codeforces,No,https://codeforces.com/contest/1065,"March 3, 2022 11:58 PM"
1070G,Monsters and Potions,,,2300,"2018-2019 ICPC, NEERC, Southern Subregional Contest (Online Mirror, ACM-ICPC Rules, Teams Preferred)","October 20, 2018",https://codeforces.com/contest/1070/problem/G,Codeforces,No,https://codeforces.com/contest/1070,"March 9, 2022 2:57 AM"
1070J,Streets and Avenues in Berhattan,,,2300,"2018-2019 ICPC, NEERC, Southern Subregional Contest (Online Mirror, ACM-ICPC Rules, Teams Preferred)","October 20, 2018",https://codeforces.com/contest/1070/problem/J,Codeforces,No,https://codeforces.com/contest/1070,"March 9, 2022 2:57 AM"
1073E,Segment Sum,Check,,2300,Educational Codeforces Round 53 (Rated for Div. 2),"October 25, 2018",https://codeforces.com/contest/1073/problem/E,Codeforces,No,https://codeforces.com/contest/1073,"May 5, 2022 4:20 PM"
1085E,Vasya and Templates,,,2300,Technocup 2019 - Elimination Round 4,"December 23, 2018",https://codeforces.com/contest/1085/problem/E,Codeforces,No,https://codeforces.com/contest/1085,"March 3, 2022 11:58 PM"
1090E,Horseback Riding,,,2300,"2018-2019 Russia Open High School Programming Contest (Unrated, Online Mirror, ICPC Rules, Teams Preferred)","December 9, 2018",https://codeforces.com/contest/1090/problem/E,Codeforces,No,https://codeforces.com/contest/1090,"March 3, 2022 11:58 PM"
1093G,Multidimensional Queries,,,2300,Educational Codeforces Round 56 (Rated for Div. 2),"December 15, 2018",https://codeforces.com/contest/1093/problem/G,Codeforces,No,https://codeforces.com/contest/1093,"March 3, 2022 11:58 PM"
1096F,Inversion Expectation,,,2300,Educational Codeforces Round 57 (Rated for Div. 2),"December 28, 2018",https://codeforces.com/contest/1096/problem/F,Codeforces,No,https://codeforces.com/contest/1096,"March 3, 2022 11:58 PM"
1101G,(Zero XOR Subset)-less,,,2300,Educational Codeforces Round 58 (Rated for Div. 2),"January 11, 2019",https://codeforces.com/contest/1101/problem/G,Codeforces,No,https://codeforces.com/contest/1101,"March 3, 2022 11:59 PM"
111D,Petya and Coloring,Check,,2300,Codeforces Beta Round #85 (Div. 1 Only),"September 3, 2011",https://codeforces.com/contest/111/problem/D,Codeforces,No,https://codeforces.com/contest/111,"May 5, 2022 2:30 PM"
1131E,String Multiplication,,,2300,Codeforces Round #541 (Div. 2),"February 23, 2019",https://codeforces.com/contest/1131/problem/E,Codeforces,No,https://codeforces.com/contest/1131,"March 3, 2022 11:59 PM"
1132D,Stressful Training,,,2300,Educational Codeforces Round 61 (Rated for Div. 2),"March 5, 2019",https://codeforces.com/contest/1132/problem/D,Codeforces,No,https://codeforces.com/contest/1132,"March 3, 2022 11:58 PM"
1132E,Knapsack,,,2300,Educational Codeforces Round 61 (Rated for Div. 2),"March 5, 2019",https://codeforces.com/contest/1132/problem/E,Codeforces,No,https://codeforces.com/contest/1132,"March 3, 2022 11:58 PM"
1139D,Steps to One,Check,,2300,Codeforces Round #548 (Div. 2),"March 21, 2019",https://codeforces.com/contest/1139/problem/D,Codeforces,No,https://codeforces.com/contest/1139,"May 5, 2022 3:27 PM"
1148E,Earth Wind and Fire,,,2300,Codeforces Global Round 3,"June 1, 2019",https://codeforces.com/contest/1148/problem/E,Codeforces,No,https://codeforces.com/contest/1148,"March 3, 2022 11:58 PM"
